StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,A0,A1,A1_DO,A2,A2_DO,A3,A4,A4_DO,A5o,A5o_5_TEXT,A5o_DO,A6o,B1,B2,B2_3_TEXT,B2_DO,B3,B3_5_TEXT,B3_DO,B4,B4_4_TEXT,B4d,B4r,B4i,B5,B5_13_TEXT,B6,B6_11_TEXT,A7o,C1_1,C1_2,C1_3,C1_4,C1_5,C1_6,C1_7,C1_8,C1_17,C1_18,C1_DO,C2_1,C2_2,C2_3,C2_4,C2_5,C2_6,C2_7,C2_8,C2_17,C2_18,C2_DO,D1,sfOpportunityName,sfSupportType,sfCaseId,rid,pid,SUPPLIER_ID,SUPNAME,UserAgent
2022-10-10 14:48:55,2022-10-10 14:55:18,IP Address,107.116.89.100,100,382,True,2022-10-10 14:55:18,R_3Di1lPW5jrhvENZ,,,,,37.9834,-122.0312,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,Yes|No,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,No|Yes,Oakland,,Orland|Oakland|Omaha|Ontario|Other,,52,Male,,Male|Female|Other|Prefer not to tell,Black or African American,,White|American Indian and Alaska Native|Latino or Hispanic|Black or African American|Asian and Pacific Islanders|Middle Easterners and North Africans|Other,Democrat,,Strong Democrat,,,Bachelor's degree,,Very likely,,ranked-choice voting,,2,1,,,3,,,,,Loren Manuel Taylor (Councilmember/Small Businessperson)|Allyssa Victory Villanueva (Civil Rights Attorney)|Gregory Hodge (Non-Profit Executive)|Peter Y. Liu (Entertainer)|Ignacio De La Fuente (Business Solution Strategist)|Tyron C. Jordan (Legal Assistant)|Sheng Thao (Oakland City Councilmember)|John Reimann (Retired Carpenter)|Treva D. Reid (Councilmember/Senior Caregiver)|Seneca Scott (Small Business Owner),4,2,1,10,5,3,8,7,9,6,Loren Manuel Taylor (Councilmember/Small Businessperson)|Ignacio De La Fuente (Business Solution Strategist)|Tyron C. Jordan (Legal Assistant)|Gregory Hodge (Non-Profit Executive)|Sheng Thao (Oakland City Councilmember)|Seneca Scott (Small Business Owner)|Peter Y. Liu (Entertainer)|Allyssa Victory Villanueva (Civil Rights Attorney)|Treva D. Reid (Councilmember/Senior Caregiver)|John Reimann (Retired Carpenter),I don't understand the pros and cons well enough to provide an informed opinion.,,,,6344852d-69c1-f7fd-e4fd-e1c37700ef7a,,1052,26904257,"Mozilla/5.0 (Linux; Android 12; SM-G781U Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/106.0.5249.79 Mobile Safari/537.36"
2022-10-10 15:13:56,2022-10-10 15:18:14,IP Address,50.158.136.83,100,257,True,2022-10-10 15:18:14,R_2aCvSxWT3BJDCak,,,,,36.0409,-115.0829,anonymous,EN,0.800000011920929,,0,0,,Yes,Yes,Yes|No,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,Yes|No,Oakland,,Ontario|Omaha|Orland|Oakland|Other,,26,Male,,Male|Female|Other|Prefer not to tell,Latino or Hispanic,,Latino or Hispanic|Black or African American|Middle Easterners and North Africans|White|American Indian and Alaska Native|Asian and Pacific Islanders|Other,Democrat,,Strong Democrat,,,Bachelor's degree,,Very likely,,proportional representation,,,,,,3,1,2,,,Tyron C. Jordan (Legal Assistant)|Peter Y. Liu (Entertainer)|Loren Manuel Taylor (Councilmember/Small Businessperson)|John Reimann (Retired Carpenter)|Treva D. Reid (Councilmember/Senior Caregiver)|Ignacio De La Fuente (Business Solution Strategist)|Allyssa Victory Villanueva (Civil Rights Attorney)|Seneca Scott (Small Business Owner)|Sheng Thao (Oakland City Councilmember)|Gregory Hodge (Non-Profit Executive),3,4,6,2,10,1,7,9,5,8,Seneca Scott (Small Business Owner)|Gregory Hodge (Non-Profit Executive)|Allyssa Victory Villanueva (Civil Rights Attorney)|Ignacio De La Fuente (Business Solution Strategist)|Peter Y. Liu (Entertainer)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Treva D. Reid (Councilmember/Senior Caregiver)|Sheng Thao (Oakland City Councilmember)|Tyron C. Jordan (Legal Assistant)|John Reimann (Retired Carpenter),I feel that it is good because you have to truly put your thoughts into voting and really study each candidates views,,,,63448b0d-ed5b-26fb-390f-fe115ed6dd68,,1156,26904257,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
2022-10-10 15:08:39,2022-10-10 15:20:11,IP Address,99.124.157.85,100,691,True,2022-10-10 15:20:11,R_2Y4FkTHrUjW3EKu,,,,,37.8376,-122.2398,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,Yes|No,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,No|Yes,Oakland,,Omaha|Oakland|Orland|Ontario|Other,,31,Female,,Male|Female|Other|Prefer not to tell,Black or African American,,Latino or Hispanic|Black or African American|Middle Easterners and North Africans|American Indian and Alaska Native|Asian and Pacific Islanders|White|Other,Democrat,,Not very strong Democrat,,,Bachelor's degree,,Very likely,,ranked-choice voting,3,,1,,2,,,,,,Peter Y. Liu (Entertainer)|John Reimann (Retired Carpenter)|Gregory Hodge (Non-Profit Executive)|Treva D. Reid (Councilmember/Senior Caregiver)|Tyron C. Jordan (Legal Assistant)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Allyssa Victory Villanueva (Civil Rights Attorney)|Seneca Scott (Small Business Owner)|Sheng Thao (Oakland City Councilmember)|Ignacio De La Fuente (Business Solution Strategist),3,7,1,8,2,5,6,4,9,10,Peter Y. Liu (Entertainer)|Allyssa Victory Villanueva (Civil Rights Attorney)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Gregory Hodge (Non-Profit Executive)|Sheng Thao (Oakland City Councilmember)|Tyron C. Jordan (Legal Assistant)|Treva D. Reid (Councilmember/Senior Caregiver)|Ignacio De La Fuente (Business Solution Strategist)|John Reimann (Retired Carpenter)|Seneca Scott (Small Business Owner),"I felt indifferent because I think it can be an effective way of gathering information, but didn’t feel comfortable ranking some of them because I didn’t know who they were.",,,,634489c9-beba-fdec-e0c8-1ee594b4c7ad,,1195,26904257,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
2022-10-10 15:24:14,2022-10-10 15:26:49,IP Address,24.4.197.165,100,155,True,2022-10-10 15:26:49,R_2E9J6LlnemLsTYN,,,,,37.7045,-122.0742,anonymous,EN,0.800000011920929,,0,0,,Yes,Yes,No|Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,Yes|No,Oakland,,Ontario|Orland|Oakland|Omaha|Other,,24,Female,,Male|Female|Other|Prefer not to tell,Asian and Pacific Islanders,,American Indian and Alaska Native|Asian and Pacific Islanders|White|Black or African American|Middle Easterners and North Africans|Latino or Hispanic|Other,Democrat,,Strong Democrat,,,Bachelor's degree,,Very likely,,ranked-choice voting,,3,,,,,2,,1,,John Reimann (Retired Carpenter)|Allyssa Victory Villanueva (Civil Rights Attorney)|Seneca Scott (Small Business Owner)|Ignacio De La Fuente (Business Solution Strategist)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Tyron C. Jordan (Legal Assistant)|Treva D. Reid (Councilmember/Senior Caregiver)|Gregory Hodge (Non-Profit Executive)|Peter Y. Liu (Entertainer)|Sheng Thao (Oakland City Councilmember),4,3,2,8,1,5,6,9,7,10,Treva D. Reid (Councilmember/Senior Caregiver)|John Reimann (Retired Carpenter)|Allyssa Victory Villanueva (Civil Rights Attorney)|Tyron C. Jordan (Legal Assistant)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Seneca Scott (Small Business Owner)|Sheng Thao (Oakland City Councilmember)|Gregory Hodge (Non-Profit Executive)|Ignacio De La Fuente (Business Solution Strategist)|Peter Y. Liu (Entertainer),I went with my gut feeling,,,,63448d6d-270a-6e38-ca97-b6ffcdcd2814,,1052,26904257,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
2022-10-10 15:32:32,2022-10-10 15:37:05,IP Address,128.114.255.148,100,272,True,2022-10-10 15:37:05,R_3sdeqFxOgDEllOO,,,,,36.9921,-122.0577,anonymous,EN,0.800000011920929,,0,0,,Yes,Yes,Yes|No,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,No|Yes,Oakland,,Oakland|Omaha|Ontario|Orland|Other,,22,Male,,Female|Male|Other|Prefer not to tell,Asian and Pacific Islanders,,American Indian and Alaska Native|Latino or Hispanic|Black or African American|Middle Easterners and North Africans|Asian and Pacific Islanders|White|Other,Democrat,,Strong Democrat,,,Bachelor's degree,,Very likely,,ranked-choice voting,,1,,,,3,2,,,,Ignacio De La Fuente (Business Solution Strategist)|Allyssa Victory Villanueva (Civil Rights Attorney)|Gregory Hodge (Non-Profit Executive)|Peter Y. Liu (Entertainer)|Seneca Scott (Small Business Owner)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Treva D. Reid (Councilmember/Senior Caregiver)|Sheng Thao (Oakland City Councilmember)|Tyron C. Jordan (Legal Assistant)|John Reimann (Retired Carpenter),9,3,10,4,8,2,1,6,7,5,Allyssa Victory Villanueva (Civil Rights Attorney)|Ignacio De La Fuente (Business Solution Strategist)|Gregory Hodge (Non-Profit Executive)|Peter Y. Liu (Entertainer)|Treva D. Reid (Councilmember/Senior Caregiver)|John Reimann (Retired Carpenter)|Tyron C. Jordan (Legal Assistant)|Sheng Thao (Oakland City Councilmember)|Seneca Scott (Small Business Owner)|Loren Manuel Taylor (Councilmember/Small Businessperson),I feel that way because they are the best,,,,63448f61-c7d2-eb75-3088-82dd900159d7,,1052,26904257,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
2022-10-10 15:43:53,2022-10-10 15:47:20,IP Address,96.74.83.189,100,207,True,2022-10-10 15:47:21,R_30uWuZ8jF1aQ9LG,,,,,37.4828,-122.2144,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,No|Yes,I understand,I do not understand|I understand,Very interested,Yes,Yes|No,Oakland,,Oakland|Orland|Ontario|Omaha|Other,,32,Female,,Male|Female|Other|Prefer not to tell,Black or African American,,Black or African American|Middle Easterners and North Africans|Latino or Hispanic|American Indian and Alaska Native|White|Asian and Pacific Islanders|Other,Democrat,,Strong Democrat,,,Some college but no degree,,Likely,,first-past-the-post,,3,,1,,,,,2,,Tyron C. Jordan (Legal Assistant)|Gregory Hodge (Non-Profit Executive)|Peter Y. Liu (Entertainer)|Sheng Thao (Oakland City Councilmember)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Seneca Scott (Small Business Owner)|John Reimann (Retired Carpenter)|Allyssa Victory Villanueva (Civil Rights Attorney)|Treva D. Reid (Councilmember/Senior Caregiver)|Ignacio De La Fuente (Business Solution Strategist),9,2,7,10,1,5,6,4,3,8,Seneca Scott (Small Business Owner)|John Reimann (Retired Carpenter)|Gregory Hodge (Non-Profit Executive)|Sheng Thao (Oakland City Councilmember)|Tyron C. Jordan (Legal Assistant)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Allyssa Victory Villanueva (Civil Rights Attorney)|Treva D. Reid (Councilmember/Senior Caregiver)|Peter Y. Liu (Entertainer)|Ignacio De La Fuente (Business Solution Strategist),"I feel that it is more influential than anything else that’s really going on with the voting system ",,,,634491e5-57e3-726a-f1a5-4236c30efe9b,,954,26904257,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
2022-10-10 15:46:32,2022-10-10 15:55:02,IP Address,174.194.198.95,100,510,True,2022-10-10 15:55:03,R_1rCAHtes0QaZVWw,,,,,37.7506,-122.4121,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,No|Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,Yes|No,Oakland,,Ontario|Orland|Omaha|Oakland|Other,,25,Female,,Female|Male|Other|Prefer not to tell,Latino or Hispanic,,Black or African American|White|Latino or Hispanic|American Indian and Alaska Native|Asian and Pacific Islanders|Middle Easterners and North Africans|Other,Democrat,,Not very strong Democrat,,,Some college but no degree,,Likely,,ranked-choice voting,,,2,,3,,1,,,,Treva D. Reid (Councilmember/Senior Caregiver)|Allyssa Victory Villanueva (Civil Rights Attorney)|Seneca Scott (Small Business Owner)|Peter Y. Liu (Entertainer)|Tyron C. Jordan (Legal Assistant)|Sheng Thao (Oakland City Councilmember)|Gregory Hodge (Non-Profit Executive)|John Reimann (Retired Carpenter)|Ignacio De La Fuente (Business Solution Strategist)|Loren Manuel Taylor (Councilmember/Small Businessperson),4,6,2,10,3,9,1,8,7,5,Allyssa Victory Villanueva (Civil Rights Attorney)|Sheng Thao (Oakland City Councilmember)|Treva D. Reid (Councilmember/Senior Caregiver)|Peter Y. Liu (Entertainer)|Seneca Scott (Small Business Owner)|Ignacio De La Fuente (Business Solution Strategist)|Tyron C. Jordan (Legal Assistant)|John Reimann (Retired Carpenter)|Gregory Hodge (Non-Profit Executive)|Loren Manuel Taylor (Councilmember/Small Businessperson),"Not sure how I feel about it. It seems kind of a weird way to vote for a candidate. Wondering why they are doing it this way? ",,,,63449279-6db7-7c46-af17-0fa179f09c03,,708,26904257,"Mozilla/5.0 (Linux; Android 12; SM-S908U Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/105.0.5195.136 Mobile Safari/537.36 TapResearch Multi Window"
2022-10-10 16:04:18,2022-10-10 16:16:25,IP Address,76.103.155.59,100,726,True,2022-10-10 16:16:25,R_1I9LuAdTOKeePct,,,,,37.8371,-122.2773,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,Yes|No,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,No|Yes,Oakland,,Oakland|Omaha|Orland|Ontario|Other,,54,Female,,Male|Female|Other|Prefer not to tell,Black or African American,,White|Latino or Hispanic|Asian and Pacific Islanders|Middle Easterners and North Africans|American Indian and Alaska Native|Black or African American|Other,Democrat,,Not very strong Democrat,,,Associate degree,,Very likely,,ranked-choice voting,1,,,,,,3,,,2,Tyron C. Jordan (Legal Assistant)|Gregory Hodge (Non-Profit Executive)|Allyssa Victory Villanueva (Civil Rights Attorney)|Peter Y. Liu (Entertainer)|Ignacio De La Fuente (Business Solution Strategist)|John Reimann (Retired Carpenter)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Sheng Thao (Oakland City Councilmember)|Seneca Scott (Small Business Owner)|Treva D. Reid (Councilmember/Senior Caregiver),1,4,6,8,9,10,3,7,5,2,Peter Y. Liu (Entertainer)|Seneca Scott (Small Business Owner)|John Reimann (Retired Carpenter)|Allyssa Victory Villanueva (Civil Rights Attorney)|Tyron C. Jordan (Legal Assistant)|Treva D. Reid (Councilmember/Senior Caregiver)|Sheng Thao (Oakland City Councilmember)|Gregory Hodge (Non-Profit Executive)|Ignacio De La Fuente (Business Solution Strategist)|Loren Manuel Taylor (Councilmember/Small Businessperson),"I think this is a fairer way of choosing and also it distinguishes the best from the worst and those in between ",,,,634496d2-6e3c-b761-6730-0821cfaa0d51,,861,26904257,"Mozilla/5.0 (iPad; CPU OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/106.0.5249.92 Mobile/15E148 Safari/604.1"
2022-10-10 16:17:46,2022-10-10 16:22:01,IP Address,107.116.89.83,100,254,True,2022-10-10 16:22:02,R_2aaDIOZ0w4mxdCg,,,,,37.9834,-122.0312,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,Yes|No,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,Yes|No,Oakland,,Omaha|Ontario|Orland|Oakland|Other,,41,Male,,Male|Female|Other|Prefer not to tell,White,,Asian and Pacific Islanders|American Indian and Alaska Native|White|Black or African American|Middle Easterners and North Africans|Latino or Hispanic|Other,Democrat,,Strong Democrat,,,Master's degree,,Very likely,,first-past-the-post,,2,,,3,,1,,,,Gregory Hodge (Non-Profit Executive)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Tyron C. Jordan (Legal Assistant)|Ignacio De La Fuente (Business Solution Strategist)|Seneca Scott (Small Business Owner)|Treva D. Reid (Councilmember/Senior Caregiver)|John Reimann (Retired Carpenter)|Peter Y. Liu (Entertainer)|Sheng Thao (Oakland City Councilmember)|Allyssa Victory Villanueva (Civil Rights Attorney),10,2,6,7,4,8,1,9,5,3,Gregory Hodge (Non-Profit Executive)|Seneca Scott (Small Business Owner)|Treva D. Reid (Councilmember/Senior Caregiver)|John Reimann (Retired Carpenter)|Sheng Thao (Oakland City Councilmember)|Ignacio De La Fuente (Business Solution Strategist)|Peter Y. Liu (Entertainer)|Tyron C. Jordan (Legal Assistant)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Allyssa Victory Villanueva (Civil Rights Attorney),Good. Simplifies process,,,,634499d3-11bb-a3ff-1cd3-e7fab040e7a0,,1481,26904257,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Mobile/15E148 Safari/604.1"
2022-10-10 16:19:37,2022-10-10 16:24:11,IP Address,73.92.140.76,100,274,True,2022-10-10 16:24:11,R_32Sg88FdchSXUzD,,,,,37.6873,-121.8957,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,Yes|No,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,No|Yes,Oakland,,Orland|Oakland|Omaha|Ontario|Other,,18,Female,,Female|Male|Other|Prefer not to tell,Black or African American,,Black or African American|White|Latino or Hispanic|American Indian and Alaska Native|Middle Easterners and North Africans|Asian and Pacific Islanders|Other,Democrat,,Not very strong Democrat,,,High school diploma or equivalent,,Likely,,ranked-choice voting,2,,,3,,,1,,,,Treva D. Reid (Councilmember/Senior Caregiver)|Peter Y. Liu (Entertainer)|Ignacio De La Fuente (Business Solution Strategist)|John Reimann (Retired Carpenter)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Gregory Hodge (Non-Profit Executive)|Tyron C. Jordan (Legal Assistant)|Sheng Thao (Oakland City Councilmember)|Allyssa Victory Villanueva (Civil Rights Attorney)|Seneca Scott (Small Business Owner),2,5,9,10,1,8,4,7,3,6,Allyssa Victory Villanueva (Civil Rights Attorney)|Tyron C. Jordan (Legal Assistant)|Gregory Hodge (Non-Profit Executive)|Peter Y. Liu (Entertainer)|Treva D. Reid (Councilmember/Senior Caregiver)|Sheng Thao (Oakland City Councilmember)|Seneca Scott (Small Business Owner)|John Reimann (Retired Carpenter)|Ignacio De La Fuente (Business Solution Strategist)|Loren Manuel Taylor (Councilmember/Small Businessperson),i believe people who are actively apart of the community deserve the role,,,,63449a66-5875-bcec-fa43-bcf7162369ff,,1299,26904257,"Mozilla/5.0 (X11; CrOS x86_64 14989.107.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
2022-10-10 16:31:43,2022-10-10 16:36:07,IP Address,24.23.178.79,100,263,True,2022-10-10 16:36:07,R_3qUwi0F2awVLuot,,,,,37.6403,-122.0667,anonymous,EN,0.800000011920929,,0,0,,Yes,Yes,No|Yes,I understand,I understand|I do not understand,Extremely interested,Yes,Yes|No,Oakland,,Ontario|Oakland|Omaha|Orland|Other,,34,Male,,Female|Male|Other|Prefer not to tell,Asian and Pacific Islanders,,Asian and Pacific Islanders|White|Black or African American|Latino or Hispanic|Middle Easterners and North Africans|American Indian and Alaska Native|Other,Democrat,,Strong Democrat,,,Bachelor's degree,,Very likely,,proportional representation,1,2,,,3,,,,,,Peter Y. Liu (Entertainer)|Sheng Thao (Oakland City Councilmember)|Gregory Hodge (Non-Profit Executive)|Tyron C. Jordan (Legal Assistant)|Seneca Scott (Small Business Owner)|John Reimann (Retired Carpenter)|Allyssa Victory Villanueva (Civil Rights Attorney)|Treva D. Reid (Councilmember/Senior Caregiver)|Ignacio De La Fuente (Business Solution Strategist)|Loren Manuel Taylor (Councilmember/Small Businessperson),2,9,8,6,3,7,10,1,5,4,Treva D. Reid (Councilmember/Senior Caregiver)|Sheng Thao (Oakland City Councilmember)|John Reimann (Retired Carpenter)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Tyron C. Jordan (Legal Assistant)|Ignacio De La Fuente (Business Solution Strategist)|Gregory Hodge (Non-Profit Executive)|Allyssa Victory Villanueva (Civil Rights Attorney)|Seneca Scott (Small Business Owner)|Peter Y. Liu (Entertainer),Good,,,,63449d15-77de-1f5c-32a6-afb52dabf9fb,,708,26904257,"Mozilla/5.0 (Linux; Android 12; SM-G998U1 Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/105.0.5195.136 Mobile Safari/537.36 TapResearch Multi Window"
2022-10-10 16:21:54,2022-10-10 16:41:06,IP Address,67.188.180.127,100,1152,True,2022-10-10 16:41:06,R_1cZAM2AncmOBIfS,,,,,37.8487,-122.2209,anonymous,EN,0.800000011920929,,0,0,,Yes,Yes,Yes|No,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,Yes|No,Oakland,,Orland|Omaha|Ontario|Oakland|Other,,39,Male,,Female|Male|Other|Prefer not to tell,Latino or Hispanic,,Asian and Pacific Islanders|White|Middle Easterners and North Africans|Black or African American|Latino or Hispanic|American Indian and Alaska Native|Other,Independent,,,,Closer to the Democratic Party,Some college but no degree,,Other,Still undecided about some candidates.,ranked-choice voting,,,,,,1,,,,,Gregory Hodge (Non-Profit Executive)|Ignacio De La Fuente (Business Solution Strategist)|Tyron C. Jordan (Legal Assistant)|Sheng Thao (Oakland City Councilmember)|Treva D. Reid (Councilmember/Senior Caregiver)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Allyssa Victory Villanueva (Civil Rights Attorney)|John Reimann (Retired Carpenter)|Seneca Scott (Small Business Owner)|Peter Y. Liu (Entertainer),6,7,4,3,2,1,9,5,10,8,Gregory Hodge (Non-Profit Executive)|Allyssa Victory Villanueva (Civil Rights Attorney)|Treva D. Reid (Councilmember/Senior Caregiver)|Peter Y. Liu (Entertainer)|Ignacio De La Fuente (Business Solution Strategist)|Sheng Thao (Oakland City Councilmember)|John Reimann (Retired Carpenter)|Seneca Scott (Small Business Owner)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Tyron C. Jordan (Legal Assistant),It’s great to see that important people to a community can be ranked by their own citizens.,,,,63449af3-dfd6-7899-4b89-751035c67f1f,,708,26904257,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
